Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0.5,-0.6230237562830084,Global Parties Inc. dba Party,THOUSAND OAKS,CA,-0.4400623681555535,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.1891334250343879,-0.25,-0.1111111111111111,0.5,0.0,0.0,-0.5,0.0,0.0,Y,N,-1355.0,-0.2335664335664335,-0.1923076923076923,0.0,CHGOFF,3.1320529405911035,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.258579807812305,1.0
0.5,-0.6224634740023937,Mitchell J Kemp dba Pacific Co,SAN FRANCISCO,CA,0.5662661652756122,BANK OF AMERICA NATL ASSOC,NC,0.0,-0.1856946354883081,-0.25,0.0,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2335664335664335,-0.3171692307692307,0.0,P I F,0.0,-0.174074074074074,-0.15430049219988323,0.0,0.0,0.0,0.0,0.0,-0.1088231623611631,0.0
-0.5,-0.6219272388310603,"Tenant Guarantors, Inc",GRANITE BAY,CA,1.1690360451251949,BANK OF AMERICA NATL ASSOC,NC,-0.0009803921568627,-0.1836313617606602,-0.25,0.0,1.5,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2335664335664335,-0.2566307692307692,0.0,P I F,0.0,-0.1333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.1088231623611631,0.0
0.5,-0.6210637352061138,SMOOTH AS SATIN ENTERPRISES IN,VALENCIA,CA,-0.4422635971750894,JPMORGAN CHASE BANK NATL ASSOC,IL,-0.1,0.1994497936726272,0.25,-0.0444444444444444,-0.1666666666666666,1.0,0.0,0.0,0.0,1.0,Y,N,-1105.0,0.1909090909090909,-0.2692307692307692,0.0,CHGOFF,1.9703453079908448,-0.1148148148148148,-0.11870637635215922,1.0,0.0,0.0,0.0,-0.0444444444444444,-0.0172220142268813,1.0
0.5,-0.6209485522867302,GIUSEPPE & GRAZIA PENNISI DBA,BUTTE VALLEY,CA,1.2493809043382555,BANK OF AMERICA NATL ASSOC,NC,0.0,-0.1795048143053645,-0.25,-0.1333333333333333,0.8333333333333334,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2335664335664335,-0.2673,0.0,P I F,0.0,-0.1148148148148148,-0.11870637635215922,0.0,0.0,0.0,0.0,-0.1333333333333333,-0.2885311369025334,0.0
0.5,-0.6207872012644537,C&C FINANCIAL CORP,BURBANK,CA,-0.3868660001834357,WELLS FARGO BANK NATL ASSOC,SD,-0.1,0.2001375515818431,0.25,-0.1333333333333333,1.6666666666666667,1.0,3.5,4.5,0.0,0.0,Y,N,0.0,0.4034965034965035,-0.2884615384615384,0.0,P I F,0.0,-0.1333333333333333,-0.12982953755457302,1.0,0.0,0.0,0.0,-0.1333333333333333,-0.0611506302258829,0.0
0.5,-0.6207850354062965,Richard S. Fletcher dba Richar,LIVERMORE,CA,0.7302577272310373,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1788170563961485,-0.25,0.0,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2335664335664335,-0.3076923076923077,0.0,P I F,0.0,-0.1518518518518518,-0.14095269875698674,0.0,0.0,0.0,0.0,0.0,-0.1088231623611631,0.0
-0.5,-0.6205231707231047,"RED AND BLUE, INC.",SAN DIEGO,CA,-0.1682105842428689,U.S. BANK NATIONAL ASSOCIATION,CA,0.7833333333333333,-2.0398899587345256,-2.0,1.2,2.0,0.0,0.0,-0.5,0.0,-1.0,N,N,0.0,-2.107692307692308,3.4615384615384617,0.0,P I F,0.0,3.477777777777778,3.1515030171574767,0.0,1.0,0.7142857142857143,0.0,1.2,0.8396355921627355,0.0
0.5,-0.6195779081770136,DORIS JEANNE HARDER DBA HARDER,WOODLAND,CA,1.1503255984591396,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.171939477303989,-0.25,-0.2555555555555555,-0.1666666666666666,1.0,0.0,-0.5,0.0,0.0,T,N,-503.0,-0.2335664335664335,-0.3457807692307692,0.0,CHGOFF,0.6441105250937075,-0.1888888888888888,-0.16319902116181423,1.0,0.0,0.0,0.0,-0.2555555555555555,-0.4532634468987894,1.0
0.5,-0.6192220206743896,"Java Enterprises, Inc dba Amer",TARZANA,CA,-0.4415298541685774,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.171251719394773,-0.25,0.0,3.1666666666666665,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2125874125874126,-0.3461538461538461,0.0,P I F,0.0,-0.1888888888888888,-0.16319902116181423,0.0,0.0,0.0,0.0,0.0,-0.101335330088606,0.0
0.5,-0.6186999750360861,Todd Key & Alan Smiley,RIVERSIDE,CA,-0.0192607539209391,CDC SMALL BUS. FINAN CORP,CA,-0.1,0.2008253094910591,0.25,0.8666666666666667,1.6666666666666667,0.0,4.0,-0.5,0.0,0.0,0,N,0.0,0.2419580419580419,-0.0807692307692307,0.0,P I F,0.0,0.0666666666666666,0.16604655042963212,0.0,1.0,1.4285714285714286,0.0,0.8666666666666667,1.2290028703357043,0.0
-0.5,-0.618690356721394,Todd Key & Alan Smiley,RIVERSIDE,CA,-0.0192607539209391,CDC SMALL BUS. FINAN CORP,CA,-0.1,0.2008253094910591,0.25,0.8666666666666667,1.6666666666666667,0.0,4.0,-0.5,0.0,0.0,0,N,0.0,0.2419580419580419,0.573076923076923,0.0,P I F,0.0,0.6962962962962963,0.9224215121937656,0.0,1.0,1.4285714285714286,0.0,0.8666666666666667,1.2290028703357043,0.0
0.5,-0.6172454085517065,Carmen Hernandez and Pedro Her,PICO RIVERA,CA,-0.6961386774282308,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.1616231086657496,-0.25,-0.1222222222222222,-0.1666666666666666,0.0,0.0,-0.5,0.0,0.0,T,N,-1240.0,-0.2125874125874126,-0.3653884615384615,0.0,CHGOFF,0.3316416227153614,-0.1888888888888888,-0.16319902116181423,0.0,0.0,0.0,0.0,-0.1222222222222222,-0.2660676400848621,1.0
0.5,-0.6167690484052909,RENAISSANCE,STUDIO CITY,CA,-0.3505457213610933,JPMORGAN CHASE BANK NATL ASSOC,NV,-0.1,0.2015130674002751,0.25,0.0,0.0,1.0,0.0,0.25,0.0,1.0,Y,N,0.0,0.1482517482517482,-0.1559615384615384,0.0,P I F,0.0,-0.1148148148148148,-0.11870637635215922,1.0,0.0,0.0,0.0,0.0,0.027455384999376,0.0
0.5,-0.6150860438810613,California Percussion LLC,SOUTH SAN FRANCISCO,CA,0.5578281207007245,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.1526822558459422,-0.25,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2125874125874126,-0.2864230769230769,0.0,P I F,0.0,-0.1518518518518518,-0.14095269875698674,0.0,0.0,0.0,0.0,0.0,-0.101335330088606,0.0
-0.5,-0.611880660134892,DESERT REALTY & DEVELOPMENT CO,INGLEWOOD,CA,-0.8271118040906172,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1416781292984869,0.0,-0.0944444444444444,1.5,0.0,0.0,-0.5,0.0,0.0,N,N,-1370.0,-0.1909090909090909,-0.1923076923076923,0.0,CHGOFF,3.3170796430822302,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,-0.0944444444444444,-0.2208910520404343,1.0
0.5,-0.6096635810072808,Winokur & Gage Inc.,LOS GATOS,CA,0.90635604879391,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1320495185694635,0.0,-0.2888888888888888,0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,T,N,-174.0,-0.0853146853146853,-0.1384615384615384,0.0,P I F,1.109762165389591,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,-0.2888888888888888,-0.4452764258080619,0.0
0.5,-0.609120132881436,Michael L. Judson dba Linex Co,SAN RAFAEL,CA,0.8590296248738879,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1286107290233837,0.0,0.0,0.1666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.1909090909090909,-0.2346153846153846,0.0,P I F,0.0,-0.1888888888888888,-0.16319902116181423,0.0,0.0,0.0,0.0,0.0,-0.0935979034069636,0.0
-0.5,-0.6084516447408839,THE FRANK TEHAN CORPORATION,KENSINGTON,CA,0.7878565532422269,CAPITAL ONE NATL ASSOC,VA,0.9676470588235294,-0.1272352132049518,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.1699300699300699,-0.2884615384615384,0.0,P I F,0.0,-0.1333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
-0.5,-0.6081294233836249,Imagine Designs Inc.,MORGAN HILL,CA,0.9089241493167018,BANK OF AMERICA NATL ASSOC,NC,1.7627450980392156,-0.1265474552957359,0.0,0.0,-0.1666666666666666,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.1699300699300699,-0.2588576923076923,0.0,P I F,0.0,-0.1333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
-0.5,-0.6070930231037206,Artur Ambarachyan dba Millenni,GLENDALE,CA,-0.4958268366504632,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1224209078404401,0.0,0.0,0.1666666666666666,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.1699300699300699,-0.2884615384615384,0.0,P I F,0.0,-0.1333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
0.5,-0.6069583628506101,Eight Eight 88 Corp.,FOLSOM,CA,1.1264789507475006,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1217331499312242,0.0,0.0,-0.3333333333333333,1.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.1482517482517482,-0.3461538461538461,0.0,P I F,0.0,-0.1888888888888888,-0.16319902116181423,1.0,0.0,0.0,0.0,0.0,-0.0783726444527642,0.0
0.5,-0.6062177357868526,VIDEO PALACE,CHOWCHILLA,CA,0.3853985141704118,CAPITAL ONE NATL ASSOC,VA,0.9,-0.1182943603851444,0.0,0.0,-0.1666666666666666,0.0,0.0,-0.5,0.0,1.0,N,N,0.0,-0.1699300699300699,-0.3461538461538461,0.0,P I F,0.0,-0.1888888888888888,-0.16319902116181423,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
-0.5,-0.6059484160020233,"Shaky, Inc.",STUDIO CITY,CA,-0.3505457213610933,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.1176066024759284,0.0,-0.2777777777777778,-0.3333333333333333,1.0,0.0,-0.5,0.0,0.0,N,N,-298.0,-0.1265734265734265,-0.335576923076923,0.0,CHGOFF,0.5582645039307393,-0.1888888888888888,-0.16319902116181423,1.0,0.0,0.0,0.0,-0.2777777777777778,-0.4450268313989766,1.0
-0.5,-0.6051693118320756,"PORTFOLIO SERVICES GROUP, INC.",LAGUNA HILLS,CA,0.0354031000642025,CAPITAL ONE NATL ASSOC,VA,0.0078431372549019,-0.1134800550206327,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.1482517482517482,-0.25,0.0,P I F,0.0,-0.0962962962962963,-0.10758321514974552,0.0,0.0,0.0,0.0,0.0,-0.0783726444527642,0.0
0.5,-0.6047391229145832,XPRESS RENT-A-CAR OF HEMET,HEMET,CA,-0.0053196367972117,U.S. BANK NATIONAL ASSOCIATION,CA,0.7833333333333333,-2.0247592847317746,-2.0,1.2,4.5,0.0,0.0,-0.5,0.0,-1.0,0,N,0.0,-2.065034965034965,0.1942307692307692,0.0,P I F,0.0,0.3314814814814815,0.31676538472233806,0.0,1.0,0.7142857142857143,0.0,1.2,0.854860851116935,0.0
-0.5,-0.603127774943018,"Boels, Inc. dba Automated Regi",FOUNTAIN VALLEY,CA,0.0544804182335137,CAPITAL ONE NATL ASSOC,VA,1.1549019607843136,-0.1066024759284731,0.0,0.0,0.8333333333333334,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.1265734265734265,0.0,0.0,P I F,0.0,0.1444444444444444,0.037017880481632806,0.0,0.0,0.0,0.0,0.0,-0.0706352177711219,0.0
0.5,-0.6027262005057228,"First Step Funding, Inc. dba F",Orange,CA,0.1131798587544712,CAPITAL ONE NATL ASSOC,VA,-0.1,-0.1038514442916093,0.0,-0.2833333333333333,1.5,0.0,0.0,-0.5,0.0,0.0,N,N,-239.0,-0.1482517482517482,-0.1923076923076923,0.0,CHGOFF,2.576176734003383,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,-0.2833333333333333,-0.4602520903531761,1.0
0.5,-0.6019687380848758,Premnarayan R. Soni dba Ba Ba,APPLE VALLEY,CA,-0.0926350545721361,BANK OF AMERICA NATL ASSOC,NC,-0.0009803921568627,-0.1017881705639614,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.1482517482517482,-0.1923076923076923,0.0,P I F,0.0,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,0.0,-0.0783726444527642,0.0
0.5,-0.6009347436460798,Richard Aguilar dba Big Bounce,TULARE,CA,0.262129689076401,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.0983493810178817,0.0,-0.4444444444444444,-0.1666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,86.0,-0.1482517482517482,-0.3384615384615385,0.0,CHGOFF,0.1026304441569642,-0.1814814814814815,-0.15874975668084873,0.0,0.0,0.0,0.0,-0.4444444444444444,-0.6773992262573318,1.0
-0.5,-0.6008842452696558,Patty Schwartzkopf Properties,MAMMOTH LAKES,CA,0.3619187379620288,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.0983493810178817,0.0,0.0,-0.1666666666666666,0.0,0.0,-0.5,0.0,1.0,Y,N,0.0,-0.0426573426573426,-0.3423076923076923,0.0,P I F,0.0,-0.1851851851851851,-0.16097438892133142,0.0,0.0,0.0,0.0,0.0,-0.0406838886808935,0.0
-0.5,-0.6006269491596992,ROBERT S PERDUE DBA ROBERT SHE,TEMECULA,CA,0.0111895808493075,CAPITAL ONE NATL ASSOC,VA,0.0078431372549019,-0.0976616231086657,0.0,0.0,0.6666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.1482517482517482,-0.1923076923076923,0.0,P I F,0.0,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,0.0,-0.0783726444527642,0.0
-0.5,-0.5996578809300611,ABC Enterprises of Southern Ca,ADELANTO,CA,-0.094836283591672,BANK OF AMERICA NATL ASSOC,NC,0.0764705882352941,-0.0949105914718019,0.0,-0.1555555555555555,0.0,0.0,0.0,-0.5,0.0,0.0,Y,N,-957.0,-0.1265734265734265,-0.2884269230769231,0.0,CHGOFF,1.6553554250837563,-0.1333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,-0.1555555555555555,-0.2802945214027206,1.0
0.5,-0.5990326750853912,Go On Enterprises Inc,APPLE VALLEY,CA,-0.0926350545721361,BANK OF AMERICA NATL ASSOC,NC,0.0764705882352941,-0.09353507565337,0.0,-0.1888888888888888,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,Y,N,-811.0,-0.1482517482517482,-0.1900346153846153,0.0,CHGOFF,3.2803927422297408,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,1.0,-0.1888888888888888,-0.3329589417197054,1.0
-0.5,-0.5975971050069806,"Villarino Financial, Inc. dba",La Mesa,CA,-0.2269100247638264,CALIFORNIA BANK & TRUST,CA,-0.1,-0.0894085281980742,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.1482517482517482,0.4982307692307692,0.0,P I F,0.0,0.1444444444444444,0.037017880481632806,0.0,0.0,0.0,0.0,0.0,-0.0783726444527642,0.0
-0.5,-0.5974840879457542,Salay Bangura dba Lungi Enterp,WALNUT,CA,-0.2826744932587361,BANK OF AMERICA NATL ASSOC,NC,0.0764705882352941,-0.0894085281980742,0.0,-0.1277777777777777,0.1666666666666666,0.0,0.0,-0.5,0.0,0.0,T,N,-1132.0,-0.1482517482517482,-0.3461538461538461,0.0,CHGOFF,0.663415928616446,-0.1888888888888888,-0.16319902116181423,0.0,0.0,0.0,0.0,-0.1277777777777777,-0.2505927867215774,1.0
0.5,-0.5973422142572047,"Rent 4 Less, Inc.",Fullerton,CA,0.0996056131339998,CALIFORNIA BANK & TRUST,CA,0.7843137254901961,-0.0887207702888583,0.0,-0.2333333333333333,0.6666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,101.0,-0.1482517482517482,0.0,0.0,CHGOFF,4.069924038876174,0.1444444444444444,0.037017880481632806,0.0,0.0,0.0,1.0,-0.2333333333333333,-0.3928615999001622,1.0
-0.5,-0.5972388128655676,"Priceless Cars & Trucks Ent.,",ANAHEIM,CA,0.0885994680363202,CALIFORNIA BANK & TRUST,CA,0.792156862745098,-0.0887207702888583,0.0,-0.2333333333333333,1.1666666666666667,0.0,0.0,-0.5,0.0,0.0,N,N,182.0,-0.1482517482517482,0.0,0.0,CHGOFF,4.068398182240355,0.1444444444444444,0.037017880481632806,0.0,0.0,0.0,1.0,-0.2333333333333333,-0.3928615999001622,1.0
0.5,-0.5934755546036029,"The Sonne Group Inc., dba Self",HUNTINGTON BEACH,CA,0.0324681280381546,BANK OF AMERICA NATL ASSOC,NC,0.0078431372549019,-0.0756533700137551,0.0,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,Y,N,0.0,-0.106993006993007,0.05,0.0,P I F,0.0,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,0.0,-0.0636465743167353,0.0
0.5,-0.5928743953872866,"MTS UNLIMITED, INC.",VISTA,CA,-0.1748142713014766,CAPITAL ONE NATL ASSOC,VA,0.9676470588235294,-0.0742778541953232,0.0,0.0,2.5,0.0,1.0,4.0,0.0,0.0,N,N,0.0,-0.1265734265734265,-0.1923076923076923,0.0,P I F,0.0,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,0.0,-0.0706352177711219,0.0
0.5,-0.5919774651189984,Westec Mortgage Inc.,RANCHO CUCAMONGA,CA,-0.3043199119508392,BANK OF AMERICA NATL ASSOC,NC,0.0764705882352941,-0.0729023383768913,0.0,-0.1944444444444444,0.0,0.0,1.0,0.25,0.0,0.0,T,N,-615.0,-0.0426573426573426,-0.1173076923076923,0.0,CHGOFF,3.3170796430822302,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,1.0,-0.1944444444444444,-0.3027580182203919,1.0
0.5,-0.5915999365886652,CHENG & ASSOCIATES LLC,SAN FRANCISCO,CA,0.571402366321196,CAPITAL ONE NATL ASSOC,VA,-0.1,-0.0701513067400275,0.0,-0.1333333333333333,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,N,N,-1041.0,-0.106993006993007,-0.1923076923076923,0.0,CHGOFF,2.7658473479948253,-0.0407407407407407,-0.07421373154250431,0.0,0.0,0.0,0.0,-0.1333333333333333,-0.2433545488581056,1.0
0.5,-0.5914270423383462,FOX'S VIDEO,CLOVIS,CA,0.3857653856736678,CALIFORNIA BANK & TRUST,CA,0.9,-2.014442916093535,-2.0,-0.2888888888888888,0.5,0.0,0.0,-0.5,0.0,-1.0,0,N,-2989.0,-2.065034965034965,-0.0384615384615384,0.0,CHGOFF,0.5618469499452682,0.1074074074074074,0.13490169906287364,0.0,0.0,0.8571428571428573,0.0,-0.2888888888888888,-1.1518781979283663,1.0
0.5,-0.5912897367421039,Technogeeks LLC,BURBANK,CA,-0.3868660001834357,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.0680880330123796,0.0,0.0,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,0.6391608391608392,-0.3461538461538461,0.0,P I F,0.0,-0.1888888888888888,-0.16319902116181423,0.0,0.0,0.0,0.0,0.0,0.202670660177212,0.0
-0.5,-0.5898108843678113,"Desert Resort Management, Inc.",Palm Desert,CA,-0.1098780152251673,CAPITAL ONE NATL ASSOC,VA,0.0764705882352941,-0.0653370013755158,0.0,0.0,9.166666666666666,0.0,2.0,14.0,0.0,0.0,N,N,0.0,-0.106993006993007,0.0,0.0,P I F,0.0,0.1444444444444444,0.037017880481632806,0.0,0.0,0.0,0.0,0.0,-0.0636465743167353,0.0
-0.5,-0.5897964574969329,Claudio Gonzalez dba A & A Pro,ADELANTO,CA,-0.094836283591672,BANK OF AMERICA NATL ASSOC,NC,-0.0009803921568627,-0.0653370013755158,0.0,-0.1722222222222222,-0.1666666666666666,0.0,0.5,0.0,0.0,0.0,Y,N,-825.0,-0.106993006993007,-0.2884615384615384,0.0,CHGOFF,1.6585398215411151,-0.1333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,-0.1722222222222222,-0.2957693747660052,1.0
0.5,-0.5895896571182977,Luna Terra LLC,COTATI,CA,0.8700357699715675,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.0653370013755158,0.0,-0.3611111111111111,-0.3333333333333333,1.0,0.0,-0.25,0.0,0.0,Y,N,191.0,-0.106993006993007,-0.2950692307692307,0.0,CHGOFF,0.3912163731051182,-0.1888888888888888,-0.16319902116181423,1.0,0.0,0.0,0.0,-0.3611111111111111,-0.5503556720329464,1.0
-0.5,-0.5887480347444753,Casa Grande Real Estate,SANTA ANA,CA,0.0519123177107218,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.0639614855570839,0.0,-0.2333333333333333,1.5,1.0,0.0,2.5,0.0,0.0,T,N,-434.0,-0.106993006993007,-0.3076923076923077,0.0,CHGOFF,0.663415928616446,-0.1888888888888888,-0.16319902116181423,1.0,0.0,0.0,1.0,-0.2333333333333333,-0.3781355297641333,1.0
-0.5,-0.5878821231142456,CENTURY 21 GOLD DUST REALTY,GRASS VALLEY,CA,1.242043474273136,GREATER SACRAMENTO CERT. DEVEL,CA,-0.1,0.2083906464924346,0.25,0.8666666666666667,1.6666666666666667,0.0,3.0,2.75,15709.0,1.0,0,N,0.0,0.3496503496503496,0.4961538461538461,0.0,P I F,0.0,0.6222222222222222,0.8334362225744558,0.0,1.0,1.4285714285714286,0.0,0.8666666666666667,1.2674404093348308,0.0
