Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0.5,-0.6230237562830084,Global Parties Inc. dba Party,THOUSAND OAKS,CA,-0.4400623681555535,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.1891334250343879,-0.25,-0.1111111111111111,0.5,0.0,0.0,-0.5,0.0,0.0,Y,N,-1355.0,-0.23356643356643356,-0.19230769230769232,0.0,CHGOFF,3.1320529405911035,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.258579807812305,1.0
0.5,-0.6224634740023937,Mitchell J Kemp dba Pacific Co,SAN FRANCISCO,CA,0.5662661652756122,BANK OF AMERICA NATL ASSOC,NC,0.0,-0.1856946354883081,-0.25,0.0,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.23356643356643356,-0.31716923076923076,0.0,P I F,0.0,-0.17407407407407408,-0.1543004921998832,0.0,0.0,0.0,0.0,0.0,-0.10882316236116311,0.0
-0.5,-0.6219272388310603,"Tenant Guarantors, Inc",GRANITE BAY,CA,1.1690360451251949,BANK OF AMERICA NATL ASSOC,NC,-0.000980392156862745,-0.18363136176066025,-0.25,0.0,1.5,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.23356643356643356,-0.2566307692307692,0.0,P I F,0.0,-0.13333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.10882316236116311,0.0
0.5,-0.6210637352061138,SMOOTH AS SATIN ENTERPRISES IN,VALENCIA,CA,-0.44226359717508945,JPMORGAN CHASE BANK NATL ASSOC,IL,-0.1,0.19944979367262725,0.25,-0.044444444444444446,-0.16666666666666666,1.0,0.0,0.0,0.0,1.0,Y,N,-1105.0,0.19090909090909092,-0.2692307692307692,0.0,CHGOFF,1.9703453079908448,-0.11481481481481481,-0.11870637635215929,1.0,0.0,0.0,0.0,-0.044444444444444446,-0.017222014226881317,1.0
0.5,-0.6209485522867302,GIUSEPPE & GRAZIA PENNISI DBA,BUTTE VALLEY,CA,1.2493809043382555,BANK OF AMERICA NATL ASSOC,NC,0.0,-0.17950481430536452,-0.25,-0.13333333333333333,0.8333333333333334,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.23356643356643356,-0.2673,0.0,P I F,0.0,-0.11481481481481481,-0.11870637635215929,0.0,0.0,0.0,0.0,-0.13333333333333333,-0.2885311369025334,0.0
0.5,-0.6207872012644537,C&C FINANCIAL CORP,BURBANK,CA,-0.38686600018343575,WELLS FARGO BANK NATL ASSOC,SD,-0.1,0.20013755158184318,0.25,-0.13333333333333333,1.6666666666666667,1.0,3.5,4.5,0.0,0.0,Y,N,0.0,0.4034965034965035,-0.28846153846153844,0.0,P I F,0.0,-0.13333333333333333,-0.12982953755457302,1.0,0.0,0.0,0.0,-0.13333333333333333,-0.06115063022588294,0.0
0.5,-0.6207850354062965,Richard S. Fletcher dba Richar,LIVERMORE,CA,0.7302577272310373,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.17881705639614856,-0.25,0.0,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.23356643356643356,-0.3076923076923077,0.0,P I F,0.0,-0.15185185185185185,-0.14095269875698674,0.0,0.0,0.0,0.0,0.0,-0.10882316236116311,0.0
-0.5,-0.6205231707231047,"RED AND BLUE, INC.",SAN DIEGO,CA,-0.16821058424286894,U.S. BANK NATIONAL ASSOCIATION,CA,0.7833333333333333,-2.0398899587345256,-2.0,1.2,2.0,0.0,0.0,-0.5,0.0,-1.0,N,N,0.0,-2.1076923076923078,3.4615384615384617,0.0,P I F,0.0,3.477777777777778,3.1515030171574763,0.0,1.0,0.7142857142857143,0.0,1.2,0.8396355921627355,0.0
0.5,-0.6195779081770136,DORIS JEANNE HARDER DBA HARDER,WOODLAND,CA,1.1503255984591396,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.171939477303989,-0.25,-0.25555555555555554,-0.16666666666666666,1.0,0.0,-0.5,0.0,0.0,T,N,-503.0,-0.23356643356643356,-0.3457807692307692,0.0,CHGOFF,0.6441105250937075,-0.18888888888888888,-0.1631990211618142,1.0,0.0,0.0,0.0,-0.25555555555555554,-0.45326344689878945,1.0
0.5,-0.6192220206743896,"Java Enterprises, Inc dba Amer",TARZANA,CA,-0.44152985416857743,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.17125171939477304,-0.25,0.0,3.1666666666666665,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2125874125874126,-0.34615384615384615,0.0,P I F,0.0,-0.18888888888888888,-0.1631990211618142,0.0,0.0,0.0,0.0,0.0,-0.10133533008860601,0.0
0.5,-0.6186999750360861,Todd Key & Alan Smiley,RIVERSIDE,CA,-0.01926075392093919,CDC SMALL BUS. FINAN CORP,CA,-0.1,0.20082530949105915,0.25,0.8666666666666667,1.6666666666666667,0.0,4.0,-0.5,0.0,0.0,0,N,0.0,0.24195804195804196,-0.08076923076923077,0.0,P I F,0.0,0.06666666666666667,0.1660465504296321,0.0,1.0,1.4285714285714286,0.0,0.8666666666666667,1.2290028703357045,0.0
-0.5,-0.618690356721394,Todd Key & Alan Smiley,RIVERSIDE,CA,-0.01926075392093919,CDC SMALL BUS. FINAN CORP,CA,-0.1,0.20082530949105915,0.25,0.8666666666666667,1.6666666666666667,0.0,4.0,-0.5,0.0,0.0,0,N,0.0,0.24195804195804196,0.573076923076923,0.0,P I F,0.0,0.6962962962962963,0.9224215121937654,0.0,1.0,1.4285714285714286,0.0,0.8666666666666667,1.2290028703357045,0.0
0.5,-0.6172454085517065,Carmen Hernandez and Pedro Her,PICO RIVERA,CA,-0.6961386774282308,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.16162310866574967,-0.25,-0.12222222222222222,-0.16666666666666666,0.0,0.0,-0.5,0.0,0.0,T,N,-1240.0,-0.2125874125874126,-0.36538846153846155,0.0,CHGOFF,0.3316416227153614,-0.18888888888888888,-0.1631990211618142,0.0,0.0,0.0,0.0,-0.12222222222222222,-0.2660676400848621,1.0
0.5,-0.6167690484052909,RENAISSANCE,STUDIO CITY,CA,-0.3505457213610933,JPMORGAN CHASE BANK NATL ASSOC,NV,-0.1,0.2015130674002751,0.25,0.0,0.0,1.0,0.0,0.25,0.0,1.0,Y,N,0.0,0.14825174825174825,-0.15596153846153846,0.0,P I F,0.0,-0.11481481481481481,-0.11870637635215929,1.0,0.0,0.0,0.0,0.0,0.027455384999376015,0.0
0.5,-0.6150860438810613,California Percussion LLC,SOUTH SAN FRANCISCO,CA,0.5578281207007245,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.15268225584594222,-0.25,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.2125874125874126,-0.28642307692307695,0.0,P I F,0.0,-0.15185185185185185,-0.14095269875698674,0.0,0.0,0.0,0.0,0.0,-0.10133533008860601,0.0
-0.5,-0.611880660134892,DESERT REALTY & DEVELOPMENT CO,INGLEWOOD,CA,-0.8271118040906172,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.14167812929848694,0.0,-0.09444444444444444,1.5,0.0,0.0,-0.5,0.0,0.0,N,N,-1370.0,-0.19090909090909092,-0.19230769230769232,0.0,CHGOFF,3.3170796430822302,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,-0.09444444444444444,-0.2208910520404343,1.0
0.5,-0.6096635810072808,Winokur & Gage Inc.,LOS GATOS,CA,0.90635604879391,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.13204951856946354,0.0,-0.28888888888888886,0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,T,N,-174.0,-0.08531468531468532,-0.13846153846153847,0.0,P I F,1.109762165389591,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,-0.28888888888888886,-0.4452764258080619,0.0
0.5,-0.609120132881436,Michael L. Judson dba Linex Co,SAN RAFAEL,CA,0.8590296248738879,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.12861072902338377,0.0,0.0,0.16666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.19090909090909092,-0.23461538461538461,0.0,P I F,0.0,-0.18888888888888888,-0.1631990211618142,0.0,0.0,0.0,0.0,0.0,-0.09359790340696368,0.0
-0.5,-0.6084516447408839,THE FRANK TEHAN CORPORATION,KENSINGTON,CA,0.7878565532422269,CAPITAL ONE NATL ASSOC,VA,0.9676470588235294,-0.12723521320495185,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.16993006993006993,-0.28846153846153844,0.0,P I F,0.0,-0.13333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
-0.5,-0.6081294233836249,Imagine Designs Inc.,MORGAN HILL,CA,0.9089241493167018,BANK OF AMERICA NATL ASSOC,NC,1.7627450980392156,-0.1265474552957359,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.16993006993006993,-0.2588576923076923,0.0,P I F,0.0,-0.13333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
-0.5,-0.6070930231037206,Artur Ambarachyan dba Millenni,GLENDALE,CA,-0.4958268366504632,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.12242090784044017,0.0,0.0,0.16666666666666666,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.16993006993006993,-0.28846153846153844,0.0,P I F,0.0,-0.13333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
0.5,-0.6069583628506101,Eight Eight 88 Corp.,FOLSOM,CA,1.1264789507475006,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.12173314993122421,0.0,0.0,-0.3333333333333333,1.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.14825174825174825,-0.34615384615384615,0.0,P I F,0.0,-0.18888888888888888,-0.1631990211618142,1.0,0.0,0.0,0.0,0.0,-0.07837264445276426,0.0
0.5,-0.6062177357868526,VIDEO PALACE,CHOWCHILLA,CA,0.3853985141704118,CAPITAL ONE NATL ASSOC,VA,0.9,-0.11829436038514443,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.5,0.0,1.0,N,N,0.0,-0.16993006993006993,-0.34615384615384615,0.0,P I F,0.0,-0.18888888888888888,-0.1631990211618142,0.0,0.0,0.0,0.0,0.0,-0.0861100711344066,0.0
-0.5,-0.6059484160020233,"Shaky, Inc.",STUDIO CITY,CA,-0.3505457213610933,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.11760660247592847,0.0,-0.2777777777777778,-0.3333333333333333,1.0,0.0,-0.5,0.0,0.0,N,N,-298.0,-0.12657342657342657,-0.33557692307692305,0.0,CHGOFF,0.5582645039307393,-0.18888888888888888,-0.1631990211618142,1.0,0.0,0.0,0.0,-0.2777777777777778,-0.44502683139897664,1.0
-0.5,-0.6051693118320756,"PORTFOLIO SERVICES GROUP, INC.",LAGUNA HILLS,CA,0.03540310006420251,CAPITAL ONE NATL ASSOC,VA,0.00784313725490196,-0.11348005502063274,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.14825174825174825,-0.25,0.0,P I F,0.0,-0.0962962962962963,-0.10758321514974556,0.0,0.0,0.0,0.0,0.0,-0.07837264445276426,0.0
0.5,-0.6047391229145832,XPRESS RENT-A-CAR OF HEMET,HEMET,CA,-0.005319636797211777,U.S. BANK NATIONAL ASSOCIATION,CA,0.7833333333333333,-2.0247592847317746,-2.0,1.2,4.5,0.0,0.0,-0.5,0.0,-1.0,0,N,0.0,-2.065034965034965,0.19423076923076923,0.0,P I F,0.0,0.3314814814814815,0.31676538472233806,0.0,1.0,0.7142857142857143,0.0,1.2,0.854860851116935,0.0
-0.5,-0.603127774943018,"Boels, Inc. dba Automated Regi",FOUNTAIN VALLEY,CA,0.05448041823351371,CAPITAL ONE NATL ASSOC,VA,1.1549019607843136,-0.10660247592847318,0.0,0.0,0.8333333333333334,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.12657342657342657,0.0,0.0,P I F,0.0,0.14444444444444443,0.03701788048163288,0.0,0.0,0.0,0.0,0.0,-0.07063521777112193,0.0
0.5,-0.6027262005057228,"First Step Funding, Inc. dba F",Orange,CA,0.11317985875447124,CAPITAL ONE NATL ASSOC,VA,-0.1,-0.10385144429160935,0.0,-0.2833333333333333,1.5,0.0,0.0,-0.5,0.0,0.0,N,N,-239.0,-0.14825174825174825,-0.19230769230769232,0.0,CHGOFF,2.576176734003383,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,-0.2833333333333333,-0.4602520903531761,1.0
0.5,-0.6019687380848758,Premnarayan R. Soni dba Ba Ba,APPLE VALLEY,CA,-0.09263505457213611,BANK OF AMERICA NATL ASSOC,NC,-0.000980392156862745,-0.10178817056396149,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.14825174825174825,-0.19230769230769232,0.0,P I F,0.0,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,0.0,-0.07837264445276426,0.0
0.5,-0.6009347436460798,Richard Aguilar dba Big Bounce,TULARE,CA,0.262129689076401,BANK OF AMERICA NATL ASSOC,NC,0.9676470588235294,-0.09834938101788171,0.0,-0.4444444444444444,-0.16666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,86.0,-0.14825174825174825,-0.3384615384615385,0.0,CHGOFF,0.1026304441569642,-0.1814814814814815,-0.1587497566808487,0.0,0.0,0.0,0.0,-0.4444444444444444,-0.6773992262573318,1.0
-0.5,-0.6008842452696558,Patty Schwartzkopf Properties,MAMMOTH LAKES,CA,0.3619187379620288,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.09834938101788171,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.5,0.0,1.0,Y,N,0.0,-0.04265734265734266,-0.3423076923076923,0.0,P I F,0.0,-0.18518518518518517,-0.16097438892133145,0.0,0.0,0.0,0.0,0.0,-0.04068388868089355,0.0
-0.5,-0.6006269491596992,ROBERT S PERDUE DBA ROBERT SHE,TEMECULA,CA,0.01118958084930753,CAPITAL ONE NATL ASSOC,VA,0.00784313725490196,-0.09766162310866575,0.0,0.0,0.6666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,0.0,-0.14825174825174825,-0.19230769230769232,0.0,P I F,0.0,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,0.0,-0.07837264445276426,0.0
-0.5,-0.5996578809300611,ABC Enterprises of Southern Ca,ADELANTO,CA,-0.09483628359167201,BANK OF AMERICA NATL ASSOC,NC,0.07647058823529412,-0.09491059147180192,0.0,-0.15555555555555556,0.0,0.0,0.0,-0.5,0.0,0.0,Y,N,-957.0,-0.12657342657342657,-0.2884269230769231,0.0,CHGOFF,1.6553554250837563,-0.13333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,-0.15555555555555556,-0.2802945214027206,1.0
0.5,-0.5990326750853912,Go On Enterprises Inc,APPLE VALLEY,CA,-0.09263505457213611,BANK OF AMERICA NATL ASSOC,NC,0.07647058823529412,-0.09353507565337002,0.0,-0.18888888888888888,-0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,Y,N,-811.0,-0.14825174825174825,-0.19003461538461539,0.0,CHGOFF,3.2803927422297408,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,1.0,-0.18888888888888888,-0.33295894171970547,1.0
-0.5,-0.5975971050069806,"Villarino Financial, Inc. dba",La Mesa,CA,-0.22691002476382646,CALIFORNIA BANK & TRUST,CA,-0.1,-0.08940852819807428,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,Y,N,0.0,-0.14825174825174825,0.49823076923076925,0.0,P I F,0.0,0.14444444444444443,0.03701788048163288,0.0,0.0,0.0,0.0,0.0,-0.07837264445276426,0.0
-0.5,-0.5974840879457542,Salay Bangura dba Lungi Enterp,WALNUT,CA,-0.2826744932587361,BANK OF AMERICA NATL ASSOC,NC,0.07647058823529412,-0.08940852819807428,0.0,-0.12777777777777777,0.16666666666666666,0.0,0.0,-0.5,0.0,0.0,T,N,-1132.0,-0.14825174825174825,-0.34615384615384615,0.0,CHGOFF,0.663415928616446,-0.18888888888888888,-0.1631990211618142,0.0,0.0,0.0,0.0,-0.12777777777777777,-0.2505927867215774,1.0
0.5,-0.5973422142572047,"Rent 4 Less, Inc.",Fullerton,CA,0.09960561313399982,CALIFORNIA BANK & TRUST,CA,0.7843137254901961,-0.08872077028885832,0.0,-0.23333333333333334,0.6666666666666666,0.0,0.0,-0.5,0.0,0.0,N,N,101.0,-0.14825174825174825,0.0,0.0,CHGOFF,4.069924038876174,0.14444444444444443,0.03701788048163288,0.0,0.0,0.0,1.0,-0.23333333333333334,-0.39286159990016223,1.0
-0.5,-0.5972388128655676,"Priceless Cars & Trucks Ent.,",ANAHEIM,CA,0.08859946803632028,CALIFORNIA BANK & TRUST,CA,0.792156862745098,-0.08872077028885832,0.0,-0.23333333333333334,1.1666666666666667,0.0,0.0,-0.5,0.0,0.0,N,N,182.0,-0.14825174825174825,0.0,0.0,CHGOFF,4.068398182240355,0.14444444444444443,0.03701788048163288,0.0,0.0,0.0,1.0,-0.23333333333333334,-0.39286159990016223,1.0
0.5,-0.5934755546036029,"The Sonne Group Inc., dba Self",HUNTINGTON BEACH,CA,0.03246812803815464,BANK OF AMERICA NATL ASSOC,NC,0.00784313725490196,-0.07565337001375516,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,Y,N,0.0,-0.106993006993007,0.05,0.0,P I F,0.0,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,0.0,-0.0636465743167353,0.0
0.5,-0.5928743953872866,"MTS UNLIMITED, INC.",VISTA,CA,-0.17481427130147667,CAPITAL ONE NATL ASSOC,VA,0.9676470588235294,-0.07427785419532325,0.0,0.0,2.5,0.0,1.0,4.0,0.0,0.0,N,N,0.0,-0.12657342657342657,-0.19230769230769232,0.0,P I F,0.0,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,0.0,-0.07063521777112193,0.0
0.5,-0.5919774651189984,Westec Mortgage Inc.,RANCHO CUCAMONGA,CA,-0.30431991195083924,BANK OF AMERICA NATL ASSOC,NC,0.07647058823529412,-0.07290233837689133,0.0,-0.19444444444444445,0.0,0.0,1.0,0.25,0.0,0.0,T,N,-615.0,-0.04265734265734266,-0.11730769230769231,0.0,CHGOFF,3.3170796430822302,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,1.0,-0.19444444444444445,-0.3027580182203919,1.0
0.5,-0.5915999365886652,CHENG & ASSOCIATES LLC,SAN FRANCISCO,CA,0.571402366321196,CAPITAL ONE NATL ASSOC,VA,-0.1,-0.07015130674002751,0.0,-0.13333333333333333,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,N,N,-1041.0,-0.106993006993007,-0.19230769230769232,0.0,CHGOFF,2.7658473479948253,-0.040740740740740744,-0.07421373154250438,0.0,0.0,0.0,0.0,-0.13333333333333333,-0.2433545488581056,1.0
0.5,-0.5914270423383462,FOX'S VIDEO,CLOVIS,CA,0.3857653856736678,CALIFORNIA BANK & TRUST,CA,0.9,-2.014442916093535,-2.0,-0.28888888888888886,0.5,0.0,0.0,-0.5,0.0,-1.0,0,N,-2989.0,-2.065034965034965,-0.038461538461538464,0.0,CHGOFF,0.5618469499452682,0.10740740740740741,0.13490169906287366,0.0,0.0,0.8571428571428573,0.0,-0.28888888888888886,-1.1518781979283663,1.0
0.5,-0.5912897367421039,Technogeeks LLC,BURBANK,CA,-0.38686600018343575,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.06808803301237965,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,0.6391608391608392,-0.34615384615384615,0.0,P I F,0.0,-0.18888888888888888,-0.1631990211618142,0.0,0.0,0.0,0.0,0.0,0.20267066017721203,0.0
-0.5,-0.5898108843678113,"Desert Resort Management, Inc.",Palm Desert,CA,-0.10987801522516738,CAPITAL ONE NATL ASSOC,VA,0.07647058823529412,-0.06533700137551582,0.0,0.0,9.166666666666666,0.0,2.0,14.0,0.0,0.0,N,N,0.0,-0.106993006993007,0.0,0.0,P I F,0.0,0.14444444444444443,0.03701788048163288,0.0,0.0,0.0,0.0,0.0,-0.0636465743167353,0.0
-0.5,-0.5897964574969329,Claudio Gonzalez dba A & A Pro,ADELANTO,CA,-0.09483628359167201,BANK OF AMERICA NATL ASSOC,NC,-0.000980392156862745,-0.06533700137551582,0.0,-0.17222222222222222,-0.16666666666666666,0.0,0.5,0.0,0.0,0.0,Y,N,-825.0,-0.106993006993007,-0.28846153846153844,0.0,CHGOFF,1.6585398215411151,-0.13333333333333333,-0.12982953755457302,0.0,0.0,0.0,0.0,-0.17222222222222222,-0.29576937476600523,1.0
0.5,-0.5895896571182977,Luna Terra LLC,COTATI,CA,0.8700357699715675,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.06533700137551582,0.0,-0.3611111111111111,-0.3333333333333333,1.0,0.0,-0.25,0.0,0.0,Y,N,191.0,-0.106993006993007,-0.29506923076923075,0.0,CHGOFF,0.39121637310511825,-0.18888888888888888,-0.1631990211618142,1.0,0.0,0.0,0.0,-0.3611111111111111,-0.5503556720329464,1.0
-0.5,-0.5887480347444753,Casa Grande Real Estate,SANTA ANA,CA,0.05191231771072182,BANK OF AMERICA NATL ASSOC,NC,-0.1,-0.0639614855570839,0.0,-0.23333333333333334,1.5,1.0,0.0,2.5,0.0,0.0,T,N,-434.0,-0.106993006993007,-0.3076923076923077,0.0,CHGOFF,0.663415928616446,-0.18888888888888888,-0.1631990211618142,1.0,0.0,0.0,1.0,-0.23333333333333334,-0.3781355297641333,1.0
-0.5,-0.5878821231142456,CENTURY 21 GOLD DUST REALTY,GRASS VALLEY,CA,1.2420434742731359,GREATER SACRAMENTO CERT. DEVEL,CA,-0.1,0.20839064649243466,0.25,0.8666666666666667,1.6666666666666667,0.0,3.0,2.75,15709.0,1.0,0,N,0.0,0.34965034965034963,0.49615384615384617,0.0,P I F,0.0,0.6222222222222222,0.8334362225744557,0.0,1.0,1.4285714285714286,0.0,0.8666666666666667,1.2674404093348308,0.0
